#{"t_start": 1758004239.7373414, "env_id": "None"}
r,l,t
-21.321523,15,20992.599741
-21.571931,15,20992.730466
-21.745735,15,20992.85342
-21.420797,15,20992.969379
80.217968,38,20993.277933
-21.487133,15,20993.406976
-21.463394,15,20993.526726
-7.679035,18,20993.676078
-4.179819,45,20994.0681
-21.847001,15,20994.194714
-22.073019,15,20994.312209
-21.687448,15,20994.446771
-21.557946,15,20994.574952
-21.459901,15,20994.698311
-23.769334,15,20994.832436
-21.115847,15,20994.976012
-21.350629,15,20995.098815
-21.539577,15,20995.223372
-21.674695,15,20995.368607
-21.078521,15,20995.510736
-28.759939,14,20995.631049
-21.406801,15,20995.753615
-21.196634,15,20995.885577
-21.155489,15,20996.017863
-21.782947,15,20996.147845
-21.653372,15,20996.282046
-21.598013,15,20996.4232
-21.377144,15,20996.559385
-21.2252,15,20996.685936
-21.888946,15,20996.829253
-29.043312,14,20996.947672
-21.724536,15,20997.076336
-21.898176,15,20997.213154
-21.829801,15,20997.329635
-21.913577,15,20997.463151
-21.517757,15,20997.600166
-21.597231,15,20997.721958
-21.683172,15,20997.848837
-21.594057,15,20997.973214
-21.604496,15,20998.092735
-21.576147,15,20998.226014
-21.005214,15,20998.346722
-21.351122,15,20998.481795
-28.937707,14,20998.599095
-28.724539,14,20998.722802
-28.904397,14,20998.845137
-28.494571,14,20998.970514
-28.621871,14,20999.113848
-28.713711,14,20999.230325
-20.981897,15,20999.355869
-20.930094,15,20999.48079
-21.133833,15,20999.594176
-20.879515,15,20999.707294
-21.301315,15,20999.836986
-22.653111,15,20999.963491
-21.290086,15,21000.090191
-21.521475,15,21000.21739
-27.73904,14,21000.332832
-28.138325,14,21000.443591
-5.622334,18,21000.586909
-28.311063,14,21000.698033
-0.984471,19,21000.861387
-27.872358,14,21000.972176
-0.635061,19,21001.13009
-28.127027,14,21001.257481
-28.025424,14,21001.373588
-28.516881,14,21001.500563
-28.392712,14,21001.611769
62.358142,52,21002.022645
20.500417,39,21002.329185
119.583596,66,21002.850706
42.838944,62,21003.35876
-31.227759,14,21003.485948
-31.064615,14,21003.601913
-20.01349,49,21003.997448
-31.407608,14,21004.108582
-31.426485,14,21004.235704
-31.859009,32,21004.510553
-31.737713,14,21004.621617
-28.361139,14,21004.732696
-31.380197,14,21004.86039
-28.30302,14,21004.991994
-31.481788,14,21005.119875
-31.650415,14,21005.265249
-28.762681,14,21005.378732
-31.904694,14,21005.52605
-31.897819,14,21005.65276
-28.672081,14,21005.796268
-28.985216,14,21005.939568
-28.432708,14,21006.05483
-28.638442,14,21006.197282
-28.876541,14,21006.340279
-23.723235,15,21006.4828
-29.012035,14,21006.630197
-28.698415,14,21006.757195
-28.63269,14,21006.88431
-28.837806,14,21007.027526
-28.93138,14,21007.174817
-28.635639,14,21007.301765
-28.600099,14,21007.460208
-29.12989,14,21007.619255
-28.788801,14,21007.735044
-28.72821,14,21007.893879
-28.97624,14,21008.037403
-29.307265,14,21008.19598
-28.710736,14,21008.327492
-29.636603,14,21008.47082
-32.492107,14,21008.612582
-32.434418,14,21008.739225
-29.226258,14,21008.870363
-29.015525,14,21009.012524
-29.024684,14,21009.139655
-29.510913,14,21009.26651
-28.955822,14,21009.398292
-29.384423,14,21009.524559
-29.254626,14,21009.635952
-29.541445,14,21009.761111
-29.03047,14,21009.876949
-22.786404,15,21010.020113
-29.300828,14,21010.146803
-29.026089,14,21010.273824
-28.628751,14,21010.405486
-21.884227,15,21010.548878
-29.11983,14,21010.674825
-21.597613,15,21010.818146
-21.642824,15,21010.965092
-21.23301,15,21011.092311
-21.483119,15,21011.219049
-21.355658,15,21011.346388
-28.643695,14,21011.477547
-28.310173,14,21011.604949
-29.057971,14,21011.715873
-40.434636,12,21012.119126
-96.843583,7,21012.178682
-29.002423,14,21012.278782
-28.945885,14,21012.390008
71.872096,55,21012.850817
-22.311777,15,21012.982207
-28.492771,14,21013.10974
-29.125038,14,21013.23582
-21.647634,15,21013.36229
-21.252634,15,21013.493907
-21.270408,15,21013.636784
-21.497945,15,21013.764579
-21.262902,15,21013.891405
-23.271808,15,21014.022856
-21.869606,15,21014.149774
-21.994542,15,21014.292131
-22.36641,15,21014.43396
-22.154865,15,21014.580876
-22.183515,15,21014.723476
-22.14773,15,21014.866309
-22.082541,15,21014.993651
-21.842289,15,21015.126371
-24.011277,15,21015.252965
-21.309754,15,21015.395576
-21.31954,15,21015.538649
-22.168457,15,21015.670503
-22.090873,15,21015.828868
-21.895473,15,21015.955915
-21.793337,15,21016.11457
-21.893445,15,21016.230425
-21.260038,15,21016.372283
-21.923724,15,21016.499428
-21.602301,15,21016.641605
-21.851256,15,21016.772591
-31.822524,14,21016.91486
-60.147884,61,21017.438603
-36.883712,14,21017.565719
-30.726673,14,21017.697973
-27.022013,15,21017.824464
-32.646825,14,21017.951764
-32.478243,14,21018.077926
-21.760616,15,21018.20989
-22.106132,15,21018.368105
-22.100325,15,21018.494321
-21.252103,15,21018.630999
-21.472788,15,21018.75435
-21.886086,15,21018.912887
-22.058785,15,21019.055699
-21.800436,15,21019.198591
-21.690488,15,21019.329729
-21.657693,15,21019.488056
-21.711703,15,21019.61513
-21.698218,15,21019.757535
-21.636842,15,21019.889013
-21.440471,15,21020.030952
-21.785138,15,21020.15755
-21.392413,15,21020.300832
-21.251455,15,21020.448081
-21.417972,15,21020.590783
-21.748943,15,21020.717942
-21.197856,15,21020.860253
-26.064602,15,21020.992045
-21.63546,15,21021.119341
-21.291461,15,21021.276983
-20.862376,15,21021.420167
-21.24844,15,21021.567095
-21.451616,15,21021.694254
-21.373022,15,21021.821284
-21.224622,15,21021.947861
-21.178131,15,21022.095068
-31.975262,14,21022.205988
-21.978229,15,21022.332836
-32.855999,14,21022.460504
-36.558867,14,21022.57614
-21.838054,15,21022.718366
-31.845145,14,21022.829186
-32.15384,14,21022.956043
-33.778262,13,21023.055388
-26.984631,15,21023.182472
-22.028153,15,21023.309308
-28.723188,14,21023.436905
-29.166862,14,21023.552468
-21.877259,15,21023.69515
-22.152097,15,21023.83787
-21.961508,15,21023.98117
-22.035524,15,21024.113084
-21.843317,15,21024.256311
-21.991662,15,21024.3993
-26.495677,15,21024.558073
-21.692526,15,21024.705791
-21.436371,15,21024.849052
-21.326082,15,21024.976135
-21.606923,15,21025.127101
-21.606219,15,21025.25834
-21.744003,15,21025.40048
-21.326277,15,21025.542613
-21.473774,15,21025.701664
-21.602046,15,21025.848809
-26.704762,15,21026.007727
-21.270546,15,21026.15036
-21.39141,15,21026.293495
-21.211875,15,21026.441027
-17.123027,16,21026.614603
-15.653063,16,21026.756694
-16.235,16,21026.914813
-21.310312,15,21027.079366
-21.17852,15,21027.220098
-16.263536,16,21027.378674
-16.541895,16,21027.537417
-21.28049,15,21027.685021
-21.512472,15,21027.81288
-22.800563,15,21027.971378
-21.875207,15,21028.114652
-18.675069,16,21028.277836
-29.815753,14,21028.419948
-24.274841,15,21028.578165
-33.94356,14,21028.721126
-29.733226,14,21028.852123
-29.559205,14,21028.994547
-21.784652,15,21029.137487
-21.738025,15,21029.280622
-17.618129,16,21029.44398
-28.932449,14,21029.570503
-21.892406,15,21029.69751
-30.006736,14,21029.825963
-28.831246,14,21029.956605
-29.957715,14,21030.0804
-30.206212,14,21030.222437
-29.113848,14,21030.349673
-33.788962,14,21030.480918
-29.62673,14,21030.608444
-30.056419,14,21030.767535
-21.706603,15,21030.910032
-24.1957,15,21031.057292
-21.493319,15,21031.200035
-21.615817,15,21031.342742
-29.480413,14,21031.469568
-17.336233,16,21031.648997
-21.802094,15,21031.791131
-15.945158,16,21031.934028
-21.232273,15,21032.076548
-26.365533,15,21032.2399
-26.4242,15,21032.398389
-21.215101,15,21032.541398
-21.308926,15,21032.699935
-21.446289,15,21032.847592
-16.517125,16,21033.021893
-30.287305,14,21033.149347
-34.690436,14,21033.292049
-29.285381,14,21033.424055
-23.498671,15,21033.582935
-29.373565,14,21033.725501
-29.708101,14,21033.868603
-29.74679,14,21034.031553
-29.20736,15,21034.158465
-29.846748,15,21034.301778
-29.395518,14,21034.428267
-21.778522,15,21034.575091
-21.745709,15,21034.718338
-21.6261,15,21034.860967
-22.076207,15,21035.003568
-21.42091,15,21035.135114
-20.956849,15,21035.278475
-20.928948,15,21035.42095
-21.168856,15,21035.564287
-22.040333,15,21035.695281
-21.653983,15,21035.837848
-21.920283,15,21035.980832
-21.993161,15,21036.139215
-21.986686,15,21036.286191
-18.319793,16,21036.445746
-34.124237,14,21036.572858
-29.33635,14,21036.715533
-29.492784,14,21036.846318
-29.399778,14,21036.972095
-25.185252,15,21037.114788
-22.770164,15,21037.257077
-29.598768,15,21037.388126
-24.264449,15,21037.547192
-24.433736,15,21037.673909
-24.068269,15,21037.81717
-24.233032,15,21037.964728
-21.698284,15,21038.10751
-24.417209,15,21038.250189
-24.300447,15,21038.377038
-23.897466,15,21038.523783
-29.2356,14,21038.650619
-21.52882,15,21038.777619
-21.612751,15,21038.920369
-20.748917,15,21039.067333
-21.126642,15,21039.193978
-21.6047,15,21039.336909
-14.772355,16,21039.483833
-21.579716,15,21039.630828
-21.609391,15,21039.80516
-21.576705,15,21039.932132
-21.641996,15,21040.08255
-28.435989,15,21040.213585
-21.461831,15,21040.356991
-21.724503,15,21040.500074
-21.836939,15,21040.642316
-21.615051,15,21040.774069
-19.708882,16,21040.932651
-20.855067,15,21041.09048
-21.311902,15,21041.217248
-22.021851,15,21041.348294
-21.290859,15,21041.474743
-21.640264,15,21041.602003
-21.209674,15,21041.744002
-16.348711,16,21041.859259
-21.586688,15,21042.002389
-21.339081,15,21042.113536
-25.017458,16,21042.256005
-21.38027,15,21042.387196
-21.498446,15,21042.515105
-21.545223,15,21042.641602
-18.946275,16,21042.800563
-21.308914,15,21042.947927
-21.522829,15,21043.074884
-21.53589,15,21043.202084
-21.0393,15,21043.344916
-21.812496,15,21043.476665
-21.112418,15,21043.603428
-21.367583,15,21043.714466
-21.032402,15,21043.857599
-21.105086,15,21043.972992
-21.613249,15,21044.131577
-21.420938,15,21044.258379
-21.36282,15,21044.400934
-21.164301,15,21044.532206
-20.835191,15,21044.659446
-20.915173,15,21044.802065
-20.267689,15,21044.929235
-21.167815,15,21045.062085
-20.703944,15,21045.19322
-21.018167,15,21045.320169
-21.319669,15,21045.446164
-21.254622,15,21045.57746
-21.399169,15,21045.704158
-21.585855,15,21045.831129
-21.860943,15,21045.989828
-21.768257,15,21046.105557
-21.536123,15,21046.248308
-21.602241,15,21046.374753
-21.569121,15,21046.517829
-21.334069,15,21046.649297
-20.934198,15,21046.760219
-20.857096,15,21046.886783
-21.758889,15,21047.029571
-21.595658,15,21047.145213
-21.616258,15,21047.287987
-16.213218,16,21047.414783
-21.979719,15,21047.541492
-21.853852,15,21047.673065
-22.106735,15,21047.784379
-21.959522,15,21047.911695
-21.544588,15,21048.038472
-21.798566,15,21048.169603
-21.758733,15,21048.280282
-21.918899,15,21048.407189
-22.297007,15,21048.533913
-21.669531,15,21048.666279
-21.490505,15,21048.777387
-20.870822,15,21048.919286
-20.830267,15,21049.030515
-21.626292,15,21049.177896
-21.276156,15,21049.320846
-20.90695,15,21049.447628
-21.766924,15,21049.574409
-21.531695,15,21049.72139
-21.726038,15,21049.849471
-28.817139,14,21049.959483
-29.254585,14,21050.083657
-29.102274,14,21050.214935
-29.211886,14,21050.326469
-21.049191,15,21050.469074
-21.128446,15,21050.618027
-20.937948,15,21050.74965
-21.104941,15,21050.908218
-21.018286,15,21051.035552
-21.002439,15,21051.177866
-21.142981,15,21051.310393
-21.196529,15,21051.437198
-20.875257,15,21051.579956
-21.088405,15,21051.70687
-20.48795,15,21051.869873
-20.305531,15,21052.012575
-20.513642,15,21052.155353
-20.948386,15,21052.298274
-20.565946,15,21052.445346
-21.448116,15,21052.603762
-21.578311,15,21052.730007
-21.054257,15,21052.889071
-20.56125,15,21053.035799
-20.896555,15,21053.194478
-20.704557,15,21053.320525
-20.223097,15,21053.463339
-20.090616,15,21053.610544
-20.480944,15,21053.72181
-20.447222,15,21053.864746
-20.769354,15,21054.007465
-20.856021,15,21054.139196
-20.653898,15,21054.282331
-20.825766,15,21054.4251
-20.537263,15,21054.583708
-20.366215,15,21054.714722
-20.878601,15,21054.858168
-20.217276,15,21055.00113
-20.567241,15,21055.143542
-21.166988,15,21055.275221
-15.709042,16,21055.417531
-15.852032,16,21055.561263
-20.659776,15,21055.704104
-17.817984,16,21055.867265
-21.150397,15,21056.009869
-18.041591,16,21056.152448
-21.302756,15,21056.294783
-20.914777,15,21056.426166
-20.844608,15,21056.552868
-20.610975,15,21056.711627
-20.539533,15,21056.838333
-20.71302,15,21056.985945
-20.510335,15,21057.128039
-20.437918,15,21057.255357
-20.945331,15,21057.413301
-20.946485,15,21057.544962
-20.889062,15,21057.68725
-22.544196,15,21057.814419
-20.930031,15,21057.957467
-20.841046,15,21058.088827
-20.68004,15,21058.231311
-20.853976,15,21058.3586
-20.593107,15,21058.500977
-20.848266,15,21058.632315
-20.603391,15,21058.759282
-20.752152,15,21058.886236
-20.812208,15,21059.02913
-20.198533,15,21059.19216
-20.993657,15,21059.318409
-20.873214,15,21059.461329
-21.267989,15,21059.604215
-20.936511,15,21059.735552
-20.861696,15,21059.877837
-20.838037,15,21060.004986
-20.958928,15,21060.179367
-21.255803,15,21060.358807
-21.276354,15,21060.517354
-20.962836,15,21060.644935
-20.63425,15,21060.7882
-21.149738,15,21060.935034
-20.930731,15,21061.062185
-21.02405,15,21061.20504
-21.141933,15,21061.347943
-20.531072,15,21061.47937
-20.81075,15,21061.622478
-19.940796,15,21061.781158
-20.065352,15,21061.90807
-20.143848,15,21062.087265
-20.291293,15,21062.231053
-20.691762,15,21062.372632
-20.040722,15,21062.514906
-21.175421,15,21062.662233
-20.293343,15,21062.805338
-20.689208,15,21062.948182
-20.383756,15,21063.075296
-20.471073,15,21063.222842
-20.495556,15,21063.365587
-20.338271,15,21063.508358
-20.517646,15,21063.667199
-20.160979,15,21063.798262
-20.390802,15,21063.940789
-20.180314,15,21064.099676
-20.434241,15,21064.242689
-20.011588,15,21064.389626
-20.031696,15,21064.532804
-20.057094,15,21064.675466
-20.068027,15,21064.819028
-20.160005,15,21064.967158
-20.703753,15,21065.109729
-20.343832,15,21065.253365
-20.587409,15,21065.411356
-20.48883,15,21065.54259
-20.251297,15,21065.685762
-20.330899,15,21065.812698
-20.496706,15,21065.972431
-20.177716,15,21066.14513
-21.180359,15,21066.267635
-20.961864,15,21066.4256
-21.391379,15,21066.568391
-21.457971,15,21066.699812
-20.53128,15,21066.842664
-20.749177,15,21066.984954
-20.410357,15,21067.111629
-20.345962,15,21067.258592
-20.416302,15,21067.385147
-20.195046,15,21067.543487
-20.793827,15,21067.686565
-20.813135,15,21067.833929
-20.425334,15,21067.960994
-20.274837,15,21068.119318
-20.464524,15,21068.261559
-20.49281,15,21068.393612
-19.734712,15,21068.53652
-20.471741,15,21068.67944
-19.992523,15,21068.822095
-21.432868,15,21068.969612
-20.070109,15,21069.128103
-20.060732,15,21069.254399
-20.318937,15,21069.397322
-20.179801,15,21069.528908
-20.61385,15,21069.671332
-19.475772,15,21069.813669
-19.885693,15,21069.956753
-19.789644,15,21070.10443
-19.749884,15,21070.215491
-20.32147,15,21070.342896
-20.001403,15,21070.45428
-20.202664,15,21070.585296
-20.053242,15,21070.712426
-20.291346,15,21070.839317
-20.362224,15,21070.966209
-20.442302,15,21071.082133
-20.396985,15,21071.210061
-20.903635,15,21071.337173
-20.276947,15,21071.479811
-20.245397,15,21071.596167
-20.380807,15,21071.72283
-20.89182,15,21071.865782
-19.925576,15,21071.991695
-20.097174,15,21072.124165
-20.195445,15,21072.267206
-20.761231,15,21072.394283
-20.536578,15,21072.504818
-20.476136,15,21072.652528
-20.097931,15,21072.779936
-20.557645,15,21072.891739
-20.326991,15,21073.019069
-20.289311,15,21073.150422
-20.26842,15,21073.309342
-20.977045,15,21073.452001
-20.058744,15,21073.578917
-20.063149,15,21073.710887
-21.099219,15,21073.822239
-20.664988,15,21073.948697
-21.039664,15,21074.059697
-20.926618,15,21074.207381
-20.385039,15,21074.334213
-20.98517,15,21074.460781
-20.383863,15,21074.587863
-20.686659,15,21074.703418
-20.706865,15,21074.830228
-27.750044,14,21074.941449
-20.202923,15,21075.067986
-20.305715,15,21075.183302
-20.555834,15,21075.309313
-24.570923,15,21075.436266
-32.340438,13,21075.547499
-20.647551,15,21075.695504
-20.583043,15,21075.821725
-20.445073,15,21075.964922
-20.551891,15,21076.091914
-20.525838,15,21076.223187
-20.582652,15,21076.350568
-20.580836,15,21076.477718
-20.628364,15,21076.604282
-21.160232,15,21076.720207
-20.739265,15,21076.862427
-20.49678,15,21077.02043
-20.557004,15,21077.148001
-20.675963,15,21077.26383
-20.22087,15,21077.40618
-20.140272,15,21077.549208
-20.416644,15,21077.676521
-20.166402,15,21077.794216
-20.189871,15,21077.935551
-20.472573,15,21078.045699
-29.604267,14,21078.172943
-20.042217,15,21078.288454
-20.787682,15,21078.430967
-20.944859,15,21078.542109
-20.876378,15,21078.668991
-29.507525,14,21078.785095
-20.627627,15,21078.911673
-21.323217,15,21079.038778
-21.433511,15,21079.165636
-21.447776,15,21079.297586
-21.107491,15,21079.424193
-20.915553,15,21079.551004
-20.943867,15,21079.694064
-20.794909,15,21079.841238
-19.382794,15,21079.952785
-21.309026,15,21080.08006
-20.718712,15,21080.207438
-21.340746,15,21080.3553
-21.541137,15,21080.482416
-20.95375,15,21080.593583
-20.725753,15,21080.751733
-21.069086,15,21080.867306
-21.152009,15,21080.978762
-20.777975,15,21081.106019
-20.643989,15,21081.233227
-20.666844,15,21081.349156
-20.944008,15,21081.508162
-21.487077,15,21081.619174
-21.36778,15,21081.745793
-21.261519,15,21081.877362
-21.136792,15,21081.988791
-19.603624,16,21082.114951
-20.634365,15,21082.257523
-20.951045,15,21082.388597
-20.596949,15,21082.498983
-20.84424,15,21082.62536
-20.373686,15,21082.751802
-20.595285,15,21082.852666
-20.747249,15,21082.99506
-21.307512,15,21083.122194
-21.018081,15,21083.233324
-21.140909,15,21083.365345
-21.347635,15,21083.492162
-21.05159,15,21083.63479
-20.757245,15,21083.761472
-20.47784,15,21083.877504
-20.85829,15,21084.021185
-20.80356,15,21084.132271
-21.197721,15,21084.259193
-20.510572,15,21084.390312
-20.397139,15,21084.517407
-18.196158,16,21084.645427
-17.313254,16,21084.770869
-21.399124,15,21084.902694
-20.938363,15,21085.01422
-21.021245,15,21085.160043
-21.116667,15,21085.28702
-20.391817,15,21085.419128
-22.649656,15,21085.544824
-21.065938,15,21085.672652
-20.80236,15,21085.784011
-20.527848,15,21085.93165
-21.318624,15,21086.074339
-21.111865,15,21086.201375
-21.47035,15,21086.328224
-21.246008,15,21086.460014
-20.648103,15,21086.588262
-17.528935,16,21086.715301
-33.35682,14,21086.843234
-27.209183,14,21086.975778
-27.146794,14,21087.102691
-21.304502,15,21087.22989
-21.575494,15,21087.356601
-21.700068,15,21087.48862
-21.224369,15,21087.59988
-21.416627,15,21087.742418
-21.18988,15,21087.853535
-21.196219,15,21087.985164
-21.322145,15,21088.116933
